index,r,l,t
14331,-105.826799,7,148477.59585404396
14332,-107.361777,7,148494.75079607964
14333,-105.915643,7,148502.91155910492
14334,-109.899939,7,148511.04662299156
14335,-110.306644,5,148527.1950659752
14336,-106.329946,7,148535.33416604996
14337,-109.314736,7,148543.5030579567
14338,-108.687109,7,148551.61560201645
14339,-112.437267,7,148559.74249005318
14340,-107.179164,7,148567.89192199707
14341,-110.38129,7,148576.0341041088
14342,-117.340132,9,148594.27168989182
14343,-102.95484,7,148602.41251897812
14344,-106.477644,7,148610.52925801277
14345,-109.028198,7,148618.64612793922
14346,-109.306801,7,148626.78502488136
14347,-107.376812,7,148634.9237499237
14348,-107.336103,7,148643.06122994423
14349,-106.094336,7,148651.21069407463
14350,-108.203415,7,148659.3510389328
14351,-107.927991,7,148667.48628902435
14352,-106.745235,7,148675.62922501564
14353,-106.590193,7,148683.752794981
14354,-115.217367,14,148691.9764020443
14355,-109.87393,7,148700.12615704536
14356,-110.322806,7,148708.27302193642
14357,-111.181634,7,148716.41729307175
14358,-109.973924,7,148724.57663798332
14359,-109.2553,7,148732.69366192818
14360,-114.169675,15,148740.92728209496
14361,-108.633208,7,148749.06263399124
14362,-105.589405,7,148757.21579790115
14363,-104.458657,7,148765.3517820835
14364,-114.382753,14,148773.5818479061
14365,-112.481943,7,148781.74519491196
14366,-111.11143,14,148789.9733259678
14367,-107.185925,13,148798.17203307152
14368,-105.109955,7,148806.2895131111
14369,-115.949912,22,148814.57191491127
14370,-127.517526,18,148822.8444559574
14371,-112.539887,7,148830.99153590202
14372,-122.677733,24,148839.32260799408
14373,-110.074739,7,148847.45972394943
14374,-117.442842,15,148855.68126511574
14375,-110.239851,7,148863.82761788368
14376,-119.190983,14,148872.0192079544
14377,-108.888264,7,148880.16866397858
14378,-123.989321,20,148888.44309806824
14379,-105.701663,7,148896.55807590485
14380,-113.322014,15,148904.7940659523
14381,-107.267377,5,148912.92735099792
14382,-122.30185,14,148921.13524603844
14383,-103.797611,5,148929.28389906883
14384,-115.111342,15,148937.49034309387
14385,-115.172575,12,148945.70476698875
14386,-114.093193,14,148953.95434308052
14387,-106.526225,5,148962.08639788628
14388,-130.820725,14,148970.306483984
14389,-108.582479,5,148978.4490199089
14390,-121.701754,14,148986.64669704437
14391,-108.134324,7,148994.7665770054
14392,-112.009526,13,149002.96925210953
14393,-113.486151,14,149011.19733810425
14394,-116.879973,17,149019.4754459858
14395,-108.261443,7,149027.6385819912
14396,-113.930033,15,149035.8442299366
14397,-105.463317,14,149044.0648739338
14398,-106.208265,7,149052.20896100998
14399,-104.539843,7,149060.35888695717
14400,-111.700077,18,149070.60023903847
14401,-105.842174,7,149078.75078606606
14402,-121.509011,9,149096.9891960621
14403,-110.743461,7,149105.1715068817
14404,-107.810911,7,149113.32397294044
14405,-108.264352,7,149121.46894097328
14406,-109.375235,7,149129.6212630272
14407,-108.651232,7,149137.74041104317
14408,-107.680795,7,149145.86850309372
14409,-108.615688,7,149154.01577997208
14410,-108.810033,9,149162.18386006355
14411,-112.625918,14,149170.39326405525
14412,-122.371979,14,149178.62013602257
14413,-109.396516,7,149186.7310810089
14414,-108.748315,7,149194.88814806938
14415,143.927292,14,149202.0972149372
14416,-101.099886,1,149203.1231648922
14417,-110.756296,6,149211.2740290165
14418,-106.891845,7,149219.41090893745
14419,-114.794711,13,149227.6147069931
14420,-123.406459,14,149235.79278206825
14421,-104.174981,5,149243.94233989716
14422,-108.247305,7,149252.0760641098
14423,-112.238503,14,149260.2865049839
14424,-104.690409,7,149268.4166610241
14425,-105.283408,5,149276.506180048
14426,-110.801894,16,149284.75456905365
14427,-117.562807,12,149292.92201590538
14428,-121.977328,15,149301.14383006096
14429,-112.133612,7,149309.2861149311
14430,-124.411039,20,149317.54053401947
14431,-107.48932,16,149325.80673599243
14432,-108.240621,15,149334.03562402725
14433,-106.200194,5,149342.18558192253
14434,-104.761149,15,149350.43087506294
14435,-106.590551,7,149358.56841897964
14436,-114.076136,15,149366.79415893555
14437,-105.337074,7,149374.94801592827
14438,-127.968924,24,149383.28761196136
14439,-106.723082,7,149391.43781208992
14440,-106.723124,7,149399.59264993668
14441,-108.722432,7,149407.71617603302
14442,-106.520376,14,149415.9243540764
14443,-106.427029,5,149424.03737306595
14444,-112.455075,15,149432.26051998138
14445,-108.520912,7,149440.42720007896
14446,-121.812944,15,149448.64269804955
14447,-109.371755,7,149456.77480697632
14448,-109.667042,13,149464.97756695747
14449,-107.17647,15,149473.21231508255
14450,-110.184073,7,149481.33159804344
14451,-111.333601,9,149489.4938530922
14452,-109.676429,7,149497.63913607597
14453,-114.766355,14,149505.80518007278
14454,-109.162157,7,149513.9565589428
14455,-120.279898,16,149522.2190170288
14456,-112.280102,13,149530.43412303925
14457,-110.486547,7,149538.57436800003
14458,-114.202961,14,149546.79516506195
14459,-105.659311,7,149554.92536902428
14460,-107.719829,7,149563.06276011467
14461,-105.441108,7,149571.21368288994
14462,-114.231764,15,149579.45065307617
14463,-104.580528,7,149587.57642698288
14464,-118.490585,15,149595.7855629921
14465,-108.919248,13,149603.98577404022
14466,-114.864456,13,149612.22649788857
14467,-106.00219,7,149620.37024903297
14468,-107.809029,7,149628.5210430622
14469,-109.24134,7,149636.68101096153
14470,-112.607981,7,149644.85740804672
14471,-107.513833,5,149652.9881401062
14472,-117.698513,14,149661.21840810776
14473,-109.160021,5,149669.36517500877
14474,-112.65356,15,149677.61003899574
14475,-107.66968,7,149685.73962402344
14476,-114.029313,7,149693.89743995667
14477,-106.955116,7,149702.05619692802
14478,-111.741983,7,149710.20915603638
14479,-123.382651,15,149718.45060110092
14480,-120.945108,13,149726.61554002762
14481,-109.184929,6,149734.72957396507
14482,-115.207195,17,149742.99052000046
14483,-110.943465,7,149760.16866397858
14484,-104.696126,7,149768.30230498314
14485,-114.193859,7,149785.4819340706
14486,-114.198145,7,149793.6054570675
14487,-115.59205,7,149801.7650859356
14488,-110.415726,7,149809.91239905357
14489,-110.534843,9,149828.13257789612
14490,-106.676609,7,149836.28392601013
14491,-111.194224,7,149844.43489909172
14492,-107.168536,7,149852.61127495766
14493,-105.012605,7,149860.73616409302
14494,-105.570425,7,149868.87359309196
14495,-110.54906,9,149877.03335404396
14496,-109.724466,7,149885.18315291405
14497,-110.421999,7,149893.32114601135
14498,-105.898314,15,149901.57420110703
14499,-121.322202,14,149909.76926994324
14500,-118.581191,12,149917.97021698952
14501,-109.026089,7,149926.10438203812
14502,-115.908394,16,149934.36539006233
14503,-109.621975,7,149942.51576805115
14504,-104.942647,7,149950.63605809212
14505,-111.581644,14,149958.83502697945
14506,-108.618118,7,149966.97936606407
14507,-133.222568,15,149975.19362092018
14508,-108.49585,7,149983.3520810604
14509,-117.548817,22,149991.6443479061
14510,-111.31121,14,149999.83428907394
14511,-113.123899,13,150008.05740594864
14512,-107.836474,7,150016.20785188675
14513,-105.334779,14,150024.43815398216
14514,-103.250979,7,150032.5970029831
14515,-110.081429,7,150040.71492505074
14516,-112.769074,13,150048.92251110077
14517,-106.643084,5,150057.05138111115
14518,-111.407549,15,150065.30612301826
14519,-106.054156,7,150073.4583439827
14520,-110.103961,7,150081.59054994583
14521,-107.457449,7,150089.73780107498
14522,-108.190472,7,150097.88409090042
14523,-120.605183,14,150106.06301808357
14524,-107.204782,7,150114.2072789669
14525,-106.033519,15,150122.42866110802
14526,-129.75795,18,150130.70467805862
14527,-109.590098,7,150138.8749449253
14528,-114.140975,15,150147.09762001038
14529,-105.753443,7,150155.248347044
14530,-120.551025,16,150163.4781088829
14531,-112.495588,7,150171.60022211075
14532,-109.814471,7,150179.74764609337
14533,-118.237772,15,150187.97485089302
14534,-105.068824,7,150196.12597608566
14535,-120.405376,15,150204.35287308693
14536,-108.8028,7,150212.49992895126
14537,-121.353935,21,150220.75283193588
14538,-108.964461,7,150228.8929309845
14539,-106.537922,7,150237.05312395096
14540,-115.528085,15,150245.3210220337
14541,-106.392577,7,150253.47026705742
14542,-105.463373,7,150261.5927760601
14543,-119.006789,14,150269.75892400742
14544,-108.312878,7,150277.9079298973
14545,-108.237359,7,150286.0707089901
14546,-112.93526,9,150304.28561306
14547,-103.339327,7,150312.4237730503
14548,-107.708698,7,150320.558177948
14549,-109.0648,7,150328.7251238823
14550,-107.462313,7,150336.87714099884
14551,-107.062704,7,150345.00574994087
14552,-105.311222,7,150353.15848088264
14553,-107.668002,7,150361.30352210999
14554,-107.511092,7,150369.47216510773
14555,-107.973785,15,150377.6939780712
14556,-107.205245,5,150385.83469200134
14557,-104.530748,14,150394.0555920601
14558,-107.083018,15,150402.2758500576
14559,-118.268403,14,150410.47090291977
14560,-110.076521,12,150418.6551220417
14561,-116.812223,13,150426.85384202003
14562,-118.555007,24,150435.19407606125
14563,-105.746349,5,150443.3022119999
14564,-108.796816,7,150451.43119502068
14565,-116.154074,14,150459.628978014
14566,-105.062932,5,150467.71642899513
14567,-106.079933,7,150475.88676595688
14568,-110.522179,7,150484.04094290733
14569,-124.032626,20,150492.32178211212
14570,-108.652159,7,150500.50428509712
14571,-111.433738,7,150508.62937402725
14572,-112.87858,7,150516.76914906502
14573,-109.720832,16,150524.9993031025
14574,-119.301228,9,150543.22201108932
14575,-113.024064,7,150551.35403895378
14576,-106.331958,7,150559.51815009117
14577,-108.37373,7,150567.63069295883
14578,-109.962479,7,150575.73802900314
14579,-108.465528,7,150583.89743494987
14580,-109.823984,7,150592.05085802078
14581,-106.116165,7,150600.19881105423
14582,-106.348364,7,150608.34676790237
14583,-112.629888,24,150616.66882300377
14584,-104.274503,5,150624.80976510048
14585,-105.795848,5,150632.93927407265
14586,-108.186958,7,150641.09496307373
14587,-105.896019,5,150649.22002601624
14588,-102.794374,7,150657.3501420021
14589,-118.26747,13,150665.56667208672
14590,-109.228811,7,150673.7000119686
14591,-108.860399,14,150681.91181111336
14592,-109.072922,7,150690.08203196526
14593,-105.261594,7,150698.2167069912
14594,-115.78004,15,150706.4478609562
14595,-116.793888,14,150714.65790891647
14596,-107.459977,7,150722.80948901176
14597,-114.381652,13,150731.01667809486
14598,-109.026312,7,150739.15679693222
14599,-117.15515,14,150747.38636898994
14600,-112.135709,14,150755.56926202774
14601,-115.651657,14,150763.80394291878
14602,-112.745075,14,150772.01113700867
14603,-111.009845,13,150780.21753406525
14604,-115.920365,15,150788.45525193214
14605,-107.267172,7,150796.61353302002
14606,-109.127681,13,150804.80950593948
14607,-107.361603,16,150813.0554099083
14608,-103.641655,7,150821.21416711807
14609,-131.111902,22,150829.51351499557
14610,-109.052083,7,150837.62079000473
14611,-108.151598,7,150845.76547908783
14612,-112.83447,13,150853.96934199333
14613,-107.646858,5,150862.1046578884
14614,-108.02347,7,150870.2450709343
14615,-117.456273,16,150878.50384807587
14616,-119.492279,14,150886.7036960125
14617,-118.156193,11,150894.9049448967
14618,148.853241,1,150900.97005295753
14619,-118.075183,14,150903.1465640068
14620,-108.682772,7,150911.2934589386
14621,-109.677874,7,150919.47198796272
14622,-121.856878,15,150927.70444607735
14623,-119.401119,12,150935.89496302605
14624,-114.852446,15,150944.1010620594
14625,-118.660827,12,150952.30751609802
14626,-108.063262,7,150960.4589960575
14627,-116.829904,14,150968.66140198708
14628,-121.077042,16,150976.89421200752
14629,-107.194943,7,150985.03992700577
14630,-107.795921,7,150993.1996679306
14631,-113.046456,7,151001.36477303505
14632,-107.935752,7,151009.5069448948
14633,-104.184823,7,151017.63143110275
14634,-107.451776,7,151025.76081490517
14635,-112.715406,7,151048.9701321125
14636,-110.48796,7,151057.12375807762
14637,-106.045115,7,151065.26832389832
14638,-104.637424,7,151073.41614294052
14639,-105.85391,7,151081.55302906036
14640,-107.966787,7,151089.66363811493
14641,-108.137277,9,151097.8087759018
14642,-108.803596,7,151105.95962810516
14643,-106.379044,7,151114.11326098442
14644,-112.258868,15,151122.3475739956
14645,-105.078732,16,151130.56806588173
14646,-106.804136,7,151138.7291378975
14647,-104.789559,7,151146.87705492973
14648,-122.116299,13,151155.08708190918
14649,-108.518579,7,151163.2103369236
14650,-106.155026,14,151171.4375319481
14651,-112.909421,15,151179.66812705994
14652,-104.678566,5,151187.80055499077
14653,-106.37696,7,151195.9626159668
14654,-120.921191,14,151204.180011034
14655,-107.386719,7,151212.33221411705
14656,-107.89517,7,151220.4823949337
14657,-111.639763,5,151228.593791008
14658,-107.725782,7,151236.75093388557
14659,-113.907306,15,151244.9840540886
14660,-106.981364,7,151253.1321001053
14661,-105.089004,5,151261.26257801056
14662,-105.320618,7,151269.41037011147
14663,-106.481531,16,151277.65792393684
14664,-109.630551,7,151285.80130910873
14665,-110.204386,15,151294.02603006363
14666,-104.095895,5,151302.1677761078
14667,-117.494321,15,151310.4134581089
14668,-119.198673,13,151318.62837910652
14669,-122.568986,16,151326.8617451191
14670,-117.303703,12,151335.05781388283
14671,-114.257711,15,151343.29229402542
14672,-108.419766,7,151351.42590403557
14673,-107.177566,16,151359.7496318817
14674,-107.56255,7,151367.89530992508
14675,-103.626729,14,151376.10575795174
14676,-102.804132,7,151384.2667889595
14677,-103.951486,15,151392.5030620098
14678,-108.0413,7,151400.61079502106
14679,-115.669807,14,151408.77025008202
14680,-115.173112,13,151417.00753593445
14681,-110.010927,7,151425.16683888435
14682,-119.605613,15,151433.3940858841
14683,-112.461073,7,151441.52985692024
14684,-113.05683,7,151449.64345908165
14685,-111.725909,7,151466.81396007538
14686,-109.114787,7,151484.00030207634
14687,-110.593325,7,151492.13895010948
14688,-113.806803,9,151510.38390493393
14689,-116.729905,7,151518.52275800705
14690,-116.030509,7,151526.64798498154
14691,-116.206089,7,151534.75982308388
14692,-107.017488,5,151542.8643798828
14693,-105.836507,5,151551.00418305397
14694,-112.14389,7,151559.16441106796
14695,-110.043656,7,151567.3127439022
14696,-110.464066,7,151575.462569952
14697,-110.108809,7,151583.59890699387
14698,-113.028777,7,151591.71076607704
14699,-111.753193,7,151599.8595240116
14700,-109.020011,7,151607.98496890068
14701,-107.872048,7,151616.12961292267
14702,-110.513755,9,151624.29633188248
14703,-110.273591,7,151632.43248295784
14704,-108.420369,7,151640.58700990677
14705,-109.332081,7,151648.709856987
14706,-118.202991,14,151656.96253204346
14707,-108.410693,7,151665.1111650467
14708,-109.260844,7,151673.2592189312
14709,-109.471128,7,151690.44786691666
14710,-108.562299,7,151698.59102511406
14711,-107.638961,7,151706.7633330822
14712,-116.908133,9,151724.99233698845
14713,-115.224763,7,151733.1482679844
14714,-108.620441,7,151741.29535102844
14715,-111.671039,7,151749.43211007118
14716,-107.051773,7,151757.5645918846
14717,-108.245076,7,151765.71879005432
14718,-109.594864,9,151774.94330191612
14719,-107.796369,7,151783.09585404396
14720,-107.114877,7,151791.23886704445
14721,-108.239812,7,151799.38718605042
14722,-105.474409,7,151807.53581690788
14723,-119.160093,14,151815.75078511238
14724,-114.831345,15,151823.98919010162
14725,-104.501315,5,151832.10831403732
14726,-106.239399,7,151840.254914999
14727,-119.615481,15,151848.49835395813
14728,-109.542291,7,151856.62595391273
14729,-115.412019,17,151864.87727689743
14730,-109.357207,7,151873.02714800835
14731,-116.579115,15,151881.2261750698
14732,-109.659982,7,151889.37769794464
14733,-107.89403,7,151897.50522494316
14734,-120.56648,15,151905.72303509712
14735,-109.519412,7,151913.8683950901
14736,-109.871028,15,151922.09751296043
14737,-111.923989,14,151930.33168292046
14738,-113.315035,15,151938.53466296196
14739,-108.613651,7,151946.6624341011
14740,-132.820471,22,151954.9420568943
14741,-110.914045,7,151963.10007596016
14742,-103.981964,7,151971.24564695358
14743,-111.005932,7,151979.40897893906
14744,-112.654324,5,151987.53828811646
14745,-111.367505,14,151995.7256848812
14746,-106.914561,5,152003.8607530594
14747,-115.477843,7,152012.00401210785
14748,-113.078708,16,152020.24014496803
14749,-119.201524,15,152028.46870589256
14750,-104.32783,5,152036.57535004616
14751,-112.654552,14,152044.81135296822
14752,-111.738867,7,152052.97927498817
14753,-108.4602,15,152061.2087380886
14754,-109.657315,7,152069.36163306236
14755,-109.123006,15,152077.59553194046
14756,-109.130729,7,152085.69109392166
14757,-114.584317,7,152093.83508110046
14758,-113.084876,7,152111.04431796074
14759,-114.763597,9,152119.21581196785
14760,-113.192569,7,152127.37685394287
14761,-106.940616,5,152135.51439595222
14762,-104.603658,7,152143.65276789665
14763,-105.5995,7,152151.79560709
14764,-107.41144,5,152159.92219996452
14765,-111.679747,7,152168.08156394958
14766,-104.189135,7,152176.20304608345
14767,-108.670562,7,152184.36479091644
14768,-113.583324,14,152192.5773510933
14769,-120.698219,16,152200.80458593369
14770,-106.31228,7,152208.94896507263
14771,-105.07349,15,152217.16470193863
14772,-108.715644,7,152225.2993130684
14773,-110.627644,15,152233.5503540039
14774,-108.832029,7,152241.65326309204
14775,-109.230072,7,152249.78634095192
14776,-118.200158,9,152268.024007082
14777,-108.246986,7,152276.17017388344
14778,-111.120116,7,152284.31370306015
14779,-107.776723,7,152292.4552719593
14780,-107.696442,7,152300.57209801674
14781,-109.601343,7,152308.72973704338
14782,-108.474932,7,152316.8962919712
14783,-112.438679,7,152340.11606907845
14784,-112.981569,7,152348.257324934
14785,-108.925706,7,152356.41279888153
14786,-108.624112,7,152364.5751130581
14787,-116.349483,7,152372.70283794403
14788,-113.255947,7,152380.8526649475
14789,-110.861632,7,152389.0133318901
14790,-109.409191,7,152397.1656448841
14791,-110.767657,7,152405.31555604935
14792,-118.584204,14,152413.53281903267
14793,-111.510654,7,152421.66854906082
14794,-121.269695,18,152429.95779299736
14795,-111.256758,7,152438.0865330696
14796,-114.151316,14,152446.3165140152
14797,-109.185259,7,152454.48194003105
14798,-105.705494,7,152462.6028459072
14799,-110.855605,9,152470.77185106277
14800,-120.188619,15,152479.01328897476
14801,-106.135451,7,152487.1602230072
14802,-105.152366,5,152495.31152701378
14803,-106.709999,5,152502.42913603783
14804,-109.390342,7,152510.58488106728
14805,-108.066387,7,152518.75116705894
14806,-109.30524,7,152526.92055988312
14807,-118.02243,15,152535.16611289978
14808,-104.100521,7,152543.31869602203
14809,-109.710921,7,152551.45655798912
14810,-118.699359,16,152559.7007420063
14811,-106.082331,7,152567.86410403252
14812,-107.07119,7,152575.99984502792
14813,-107.806247,7,152584.16166710854
14814,-104.089603,7,152592.31284308434
14815,-108.049643,7,152600.44112300873
14816,-120.131977,9,152618.62513494492
14817,148.867863,1,152624.645870924
14818,-111.827033,7,152626.73890900612
14819,-106.147655,7,152634.87530303
14820,-110.300358,9,152644.11553788185
14821,-106.814697,7,152652.2762351036
14822,-110.836023,7,152660.40363502502
14823,-109.744915,7,152668.5476770401
14824,-132.576775,14,152676.73649811745
14825,-107.882684,7,152684.89917302132
14826,-107.46907,15,152693.13357710838
14827,-107.916916,7,152701.2907819748
14828,-105.060351,5,152708.41254401207
14829,-104.165323,7,152716.55579710007
14830,-111.382913,7,152724.68557095528
14831,-107.438433,13,152732.9043250084
14832,-109.038375,7,152741.05549311638
14833,-109.37008,15,152749.30332803726
14834,-106.850786,7,152766.48066401482
14835,-104.2821,7,152774.618268013
14836,-109.356709,7,152782.74142193794
14837,-109.004666,7,152790.8697938919
14838,-112.723276,18,152799.13701295853
14839,-108.026151,7,152807.29482102394
14840,-113.249973,14,152815.51536297798
14841,-114.588143,14,152823.74385094643
14842,-109.69751,7,152831.90191602707
14843,-113.37073,14,152840.11881303787
14844,-115.4506,15,152848.34716796875
14845,-106.465182,7,152856.51497101784
14846,-114.37322,15,152864.7575340271
14847,-110.022712,7,152872.91367697716
14848,-108.746903,7,152881.0664510727
14849,-110.297385,7,152889.20781207085
14850,-110.405494,7,152897.32696700096
14851,-105.204446,7,152905.46545505524
14852,-112.367707,15,152913.66088104248
14853,-109.65602,7,152921.78948688507
14854,-107.291096,15,152930.01059103012
14855,-111.553491,14,152938.23450493813
14856,-115.484231,15,152946.44986200333
14857,-107.031476,7,152954.61259794235
14858,-109.173391,7,152962.6931219101
14859,-110.315473,7,152970.83397889137
14860,-113.794619,9,152989.06146597862
14861,-109.915382,7,152997.20827889442
14862,-108.031179,7,153005.36408901215
14863,-105.754399,7,153013.5090379715
14864,-108.105376,7,153021.66266703606
14865,-108.524741,7,153029.81067705154
14866,-109.523648,7,153053.00784993172
14867,-109.019273,7,153061.14406704903
14868,-112.311672,7,153069.30635809898
14869,-106.481011,7,153077.46757006645
14870,-105.303152,7,153085.6021680832
14871,-110.505763,7,153093.72654104233
14872,-106.555083,7,153101.89423203468
14873,-107.63781,7,153110.03979301453
14874,-108.814752,7,153118.19441604614
14875,-108.338968,7,153126.33524799347
14876,-105.700915,7,153134.5046069622
14877,-129.964321,24,153142.85706305504
14878,-112.095811,9,153151.01036810875
14879,-125.947771,22,153159.30452299118
14880,-107.225671,7,153167.43981909752
14881,-109.241088,7,153175.59196209908
14882,-126.796764,16,153183.81958007812
14883,-105.008742,7,153191.96367192268
14884,-106.524668,7,153200.12534499168
14885,-115.897023,14,153208.36061000824
14886,-110.254489,7,153216.51531600952
14887,-119.252697,14,153224.76516389847
14888,-117.709253,14,153232.98487710953
14889,-109.798308,7,153241.1184809208
14890,-111.864003,15,153249.34378409386
14891,-107.621739,7,153257.49839496613
14892,-112.636506,16,153265.7463479042
14893,-115.535171,16,153273.99867510796
14894,-104.348834,5,153282.13757395744
14895,-112.167536,9,153290.31686306
14896,-125.146966,23,153298.6196460724
14897,-109.116754,7,153306.74655294418
14898,-115.152503,16,153314.98532795906
14899,-109.923273,7,153323.1195049286
14900,-117.837193,15,153331.34613394737
14901,-108.090172,7,153339.48763799667
14902,-116.684851,14,153347.65741491318
14903,-107.66443,7,153355.79938197136
14904,-106.112761,7,153363.94733691216
14905,-106.779908,7,153372.09777092934
14906,-109.497833,7,153380.25033211708
14907,-117.758167,15,153388.45872092247
14908,-106.918985,7,153396.61138105392
14909,-118.020081,14,153404.7871479988
14910,-107.835853,5,153412.9191749096
14911,-129.302649,15,153421.12820410728
14912,-116.671761,15,153429.36358499527
14913,-107.745349,7,153437.50260996819
14914,-108.680851,5,153445.63036108017
14915,-110.763352,7,153453.7785909176
14916,-121.384565,14,153461.9678030014
14917,-109.821847,7,153470.1259689331
14918,-108.708301,7,153478.2853090763
14919,-117.897125,14,153486.49408388138
14920,-123.609509,15,153494.7503979206
14921,-109.072532,7,153502.90510201454
14922,-117.265972,17,153511.14389801025
14923,-105.938541,7,153519.28805994987
14924,-112.898014,13,153527.4915509224
14925,-106.269959,7,153535.62801599503
14926,-107.25566,7,153543.73176407814
14927,-115.80009,15,153551.94281697273
14928,-107.360866,7,153560.10598301888
14929,-110.688015,7,153568.2575418949
14930,-114.378691,14,153576.4812529087
14931,-107.274178,7,153584.63394904137
14932,-105.228418,14,153592.81049394608
14933,-109.283444,7,153600.9543619156
14934,-117.151158,15,153609.1766140461
14935,-111.474526,7,153626.37355709076
14936,-109.661199,7,153634.5260269642
14937,-112.516976,7,153642.650826931
14938,-101.515241,1,153657.684581995
14939,-115.958596,8,153666.88004398346
14940,-106.389078,7,153675.0373430252
14941,-107.054903,7,153683.19091391563
14942,-104.115052,7,153691.358314991
14943,-105.566175,7,153699.53582692146
14944,-107.446924,7,153707.6871740818
14945,-110.079314,7,153715.8384490013
14946,-103.966068,7,153724.03742790222
14947,-112.553767,14,153732.26131796837
14948,-109.907666,7,153740.42386698723
14949,-109.266252,7,153748.57321691513
14950,-120.627944,13,153756.76203107834
14951,-110.414582,14,153764.9802389145
14952,-117.87989,15,153773.20576691628
14953,-109.809487,7,153781.36191105843
14954,-116.315149,15,153789.56575798988
14955,-108.305016,7,153797.69404792786
14956,-112.562525,14,153805.90044498444
14957,-113.924119,14,153814.12528395653
14958,-112.383961,7,153822.26162695885
14959,-114.962541,16,153830.514482975
14960,-106.943679,7,153838.637485981
14961,-108.122253,7,153846.73795104027
14962,-107.526342,7,153863.92164111137
14963,-110.13479,9,153882.17800307274
14964,-112.753705,7,153890.32594394684
14965,-108.450675,7,153898.4532148838
14966,-109.079858,7,153906.63058710098
14967,-110.546786,7,153914.749958992
14968,-109.644936,7,153922.8949110508
14969,-106.956194,7,153931.02901911736
14970,-109.245673,7,153939.16328191757
14971,-110.252634,9,153947.32906889915
14972,-105.050389,7,153955.4691479206
14973,-105.116217,14,153963.66311907768
14974,-114.669263,16,153971.89317202568
14975,-103.091741,7,153980.02666807175
14976,-110.294789,15,153988.2396299839
14977,-109.424912,7,153996.4072010517
14978,-113.177857,15,154004.6372449398
14979,-107.787771,7,154012.75268507004
14980,-123.420142,19,154021.05227208138
14981,-105.631265,7,154029.20434999466
14982,-110.742629,14,154037.428937912
14983,-106.940461,7,154045.59474611282
14984,-109.679987,7,154053.69863700867
14985,-112.679162,15,154061.92905807495
14986,-101.245063,1,154077.03040099144
14987,-115.730547,6,154085.16499900818
14988,-117.310762,7,154093.30376291275
14989,-114.475486,7,154110.48596596718
14990,-110.334555,7,154118.64109301567
14991,-109.46265,7,154126.75613999367
14992,-106.632314,7,154134.9195370674
14993,-104.69622,7,154143.0743250847
14994,-108.888747,7,154151.23692703247
14995,-116.131504,15,154159.4686369896
14996,-107.076099,7,154167.6080749035
14997,-120.180868,17,154175.82202005386
14998,-109.631625,7,154183.97333788872
14999,-104.539587,13,154192.17381501198
15000,149.883677,3,154198.23679304123
15001,-104.632892,6,154200.33649897575
15002,-115.448935,15,154208.571269989
15003,-117.680536,13,154216.77116298676
15004,-108.001855,6,154224.90109491348
15005,-117.717831,15,154233.13433909416
15006,-105.995188,7,154241.2950949669
15007,-118.243487,22,154249.57267904282
15008,-109.476437,7,154257.7571671009
15009,-118.442946,15,154265.99372196198
15010,-114.120651,13,154274.17525696754
15011,-117.800376,15,154282.40292596817
15012,-108.619698,7,154290.54472994804
15013,-120.073439,24,154298.89897799492
15014,-109.130467,7,154307.03913998604
15015,-105.723554,7,154315.17050600052
15016,-115.381864,13,154323.36982393265
15017,-106.715918,5,154331.51093411446
15018,-105.93092,7,154339.64418196678
15019,-117.577582,14,154347.83469295502
15020,-117.288586,16,154356.0253829956
15021,-113.569728,12,154364.2290110588
15022,-116.260636,15,154372.46361207962
15023,-103.683016,7,154380.61114096642
15024,-107.688307,7,154388.72306990623
15025,-112.645497,15,154396.95630002022
15026,-104.948288,5,154405.07312202454
15027,-116.890799,15,154413.31920099258
15028,-109.497291,7,154421.4822781086
15029,-110.223495,7,154429.63530302048
15030,-123.937396,17,154437.88199090958
15031,-106.105119,7,154446.02994704247
15032,-109.071987,7,154463.22535705566
15033,-111.092998,7,154471.36868405342
15034,-108.131564,7,154479.54380488396
15035,-107.454699,7,154487.67255806923
15036,-105.865986,7,154495.8288140297
15037,-106.632893,7,154503.96153998375
15038,-108.552821,7,154512.14216804504
15039,-111.31146,9,154520.27424001694
15040,-113.022466,7,154528.43539595604
15041,-106.411966,7,154536.6045908928
15042,-111.439107,15,154544.83918309212
15043,-110.105068,7,154553.00995111465
15044,-114.882813,14,154561.241492033
15045,-112.83604,15,154569.48463702202
15046,-103.289879,16,154577.71511411667
15047,-107.564605,7,154585.87312293053
15048,-108.302998,7,154594.0248479843
15049,-123.626542,15,154602.24544405937
15050,-128.067529,23,154610.5186059475
15051,-108.061605,7,154618.64478111267
15052,-108.178147,7,154626.77513098717
15053,-116.587608,15,154634.9937660694
15054,-121.120233,14,154643.25392508507
15055,-109.29966,14,154651.48546791077
15056,-114.895422,14,154659.69660902023
15057,-105.400531,7,154667.85029292107
15058,-130.021696,22,154676.11993789673
15059,-107.041351,7,154684.26813411713
15060,-108.441166,7,154692.43103408813
15061,-108.615013,7,154700.58475708961
15062,-119.253299,14,154708.7834379673
15063,-103.692894,5,154716.92668390274
15064,-109.53784,7,154725.06749010086
15065,-130.535358,22,154733.39740395546
15066,-107.23156,7,154741.53309702873
15067,-108.678558,7,154749.67228102684
15068,-112.064349,7,154757.84804797173
